date,product,category,units_sold,revenue,price,discount_pct,ad_spend,promo
2024-07-18,Wireless Headphones,Electronics,86,7989.40,92.90,0.00,88.00,false
2024-07-18,Smart Home Speaker,Electronics,51,5672.73,111.23,0.00,49.01,false
2024-07-18,Organic Coffee,Groceries,154,2206.82,15.57,8.00,122.61,false
2024-07-18,Trail Backpack,Outdoor,39,2788.11,71.49,0.00,46.54,false
2024-07-18,Camping Lantern,Outdoor,60,2193.00,38.48,5.00,75.59,false
2024-07-19,Wireless Headphones,Electronics,114,9229.44,95.25,15.00,92.93,false
2024-07-19,Smart Home Speaker,Electronics,45,5086.35,113.03,0.00,47.16,false
2024-07-19,Organic Coffee,Groceries,150,1971.00,15.46,15.00,104.24,false
2024-07-19,Trail Backpack,Outdoor,33,2611.95,79.15,0.00,39.52,false
2024-07-19,Camping Lantern,Outdoor,56,2174.48,38.83,0.00,74.52,false
2024-07-20,Wireless Headphones,Electronics,74,6805.04,91.96,0.00,74.22,false
2024-07-20,Smart Home Speaker,Electronics,49,5798.17,118.33,0.00,68.89,false
2024-07-20,Organic Coffee,Groceries,189,2749.95,14.55,0.00,168.30,true
2024-07-20,Trail Backpack,Outdoor,48,3394.56,70.72,0.00,40.17,false
2024-07-20,Camping Lantern,Outdoor,76,2550.56,41.95,20.00,70.29,false
2024-07-21,Wireless Headphones,Electronics,110,8272.00,88.47,15.00,68.88,false
2024-07-21,Smart Home Speaker,Electronics,57,6896.43,120.99,0.00,46.17,false
2024-07-21,Organic Coffee,Groceries,207,2759.31,13.33,0.00,186.36,false
2024-07-21,Trail Backpack,Outdoor,39,2787.33,81.68,12.50,30.03,false
2024-07-21,Camping Lantern,Outdoor,58,2364.66,40.77,0.00,45.87,false
2024-07-22,Wireless Headphones,Electronics,91,8204.56,90.16,0.00,89.19,false
2024-07-22,Smart Home Speaker,Electronics,53,6455.93,121.81,0.00,67.96,false
2024-07-22,Organic Coffee,Groceries,194,2822.70,14.55,0.00,193.75,true
2024-07-22,Trail Backpack,Outdoor,52,4001.92,76.96,0.00,46.19,false
2024-07-22,Camping Lantern,Outdoor,82,2669.10,40.68,20.00,52.29,false
2024-07-23,Wireless Headphones,Electronics,110,9199.30,83.63,0.00,74.20,false
2024-07-23,Smart Home Speaker,Electronics,61,7349.28,120.48,0.00,70.38,false
2024-07-23,Organic Coffee,Groceries,203,2620.73,14.03,8.00,165.59,false
2024-07-23,Trail Backpack,Outdoor,51,3879.57,80.08,5.00,46.64,false
2024-07-23,Camping Lantern,Outdoor,52,1951.56,37.53,0.00,59.50,false
2024-07-24,Wireless Headphones,Electronics,99,8789.22,88.78,0.00,102.79,true
2024-07-24,Smart Home Speaker,Electronics,82,8278.72,115.39,12.50,65.44,false
2024-07-24,Organic Coffee,Groceries,178,2472.42,13.89,0.00,115.92,false
2024-07-24,Trail Backpack,Outdoor,42,3176.04,75.62,0.00,61.38,false
2024-07-24,Camping Lantern,Outdoor,35,1493.80,42.68,0.00,68.32,false
2024-07-25,Wireless Headphones,Electronics,112,8727.04,89.05,12.50,81.25,false
2024-07-25,Smart Home Speaker,Electronics,58,6732.64,116.08,0.00,49.61,false
2024-07-25,Organic Coffee,Groceries,170,1958.40,14.40,20.00,114.98,false
2024-07-25,Trail Backpack,Outdoor,42,3069.36,73.08,0.00,46.30,false
2024-07-25,Camping Lantern,Outdoor,49,1960.98,40.02,0.00,74.15,false
2024-07-26,Wireless Headphones,Electronics,96,7694.40,94.29,15.00,111.22,false
2024-07-26,Smart Home Speaker,Electronics,54,5982.66,110.79,0.00,48.01,false
2024-07-26,Organic Coffee,Groceries,122,1860.50,15.25,0.00,94.30,false
2024-07-26,Trail Backpack,Outdoor,47,3581.87,76.21,0.00,41.66,false
2024-07-26,Camping Lantern,Outdoor,56,2330.72,41.62,0.00,82.52,false
2024-07-27,Wireless Headphones,Electronics,96,7934.40,82.65,0.00,78.78,true
2024-07-27,Smart Home Speaker,Electronics,61,7499.34,122.94,0.00,44.72,false
2024-07-27,Organic Coffee,Groceries,180,2374.20,13.19,0.00,158.93,false
2024-07-27,Trail Backpack,Outdoor,29,2389.02,82.38,0.00,36.13,false
2024-07-27,Camping Lantern,Outdoor,53,2286.95,43.15,0.00,51.83,false
2024-07-28,Wireless Headphones,Electronics,112,9654.40,86.20,0.00,106.47,false
2024-07-28,Smart Home Speaker,Electronics,50,6299.50,125.99,0.00,51.32,false
2024-07-28,Organic Coffee,Groceries,167,2575.14,15.42,0.00,143.38,false
2024-07-28,Trail Backpack,Outdoor,44,3199.68,72.72,0.00,59.95,false
2024-07-28,Camping Lantern,Outdoor,72,2760.48,38.34,0.00,59.77,false
2024-07-29,Wireless Headphones,Electronics,97,8578.68,88.44,0.00,82.01,false
2024-07-29,Smart Home Speaker,Electronics,53,5707.04,117.05,8.00,39.67,false
2024-07-29,Organic Coffee,Groceries,213,2619.90,15.37,20.00,144.64,false
2024-07-29,Trail Backpack,Outdoor,43,3102.45,72.15,0.00,44.56,false
2024-07-29,Camping Lantern,Outdoor,54,2394.90,44.35,0.00,56.57,true
2024-07-30,Wireless Headphones,Electronics,85,8120.05,95.53,0.00,65.64,false
2024-07-30,Smart Home Speaker,Electronics,71,6897.65,107.94,10.00,37.29,false
2024-07-30,Organic Coffee,Groceries,166,2596.24,15.64,0.00,114.50,false
2024-07-30,Trail Backpack,Outdoor,47,3433.35,73.05,0.00,61.30,false
2024-07-30,Camping Lantern,Outdoor,49,1873.76,38.24,0.00,81.79,false
2024-07-31,Wireless Headphones,Electronics,115,9093.05,87.85,10.00,118.81,false
2024-07-31,Smart Home Speaker,Electronics,53,6127.33,115.61,0.00,38.90,false
2024-07-31,Organic Coffee,Groceries,153,2290.41,14.97,0.00,117.90,false
2024-07-31,Trail Backpack,Outdoor,38,2723.08,71.66,0.00,57.21,false
2024-07-31,Camping Lantern,Outdoor,41,1825.32,44.52,0.00,65.02,false
2024-08-01,Wireless Headphones,Electronics,98,9088.52,92.74,0.00,115.26,false
2024-08-01,Smart Home Speaker,Electronics,55,6822.20,124.04,0.00,73.73,false
2024-08-01,Organic Coffee,Groceries,149,1993.62,13.38,0.00,175.57,false
2024-08-01,Trail Backpack,Outdoor,34,2550.68,75.02,0.00,35.91,false
2024-08-01,Camping Lantern,Outdoor,55,2094.40,38.08,0.00,67.46,false
2024-08-02,Wireless Headphones,Electronics,88,7593.52,86.29,0.00,92.86,false
2024-08-02,Smart Home Speaker,Electronics,34,4265.64,125.46,0.00,66.56,false
2024-08-02,Organic Coffee,Groceries,140,2024.40,14.46,0.00,106.27,false
2024-08-02,Trail Backpack,Outdoor,33,2634.06,79.82,0.00,39.01,false
2024-08-02,Camping Lantern,Outdoor,50,2125.50,42.51,0.00,51.98,false
2024-08-03,Wireless Headphones,Electronics,66,6029.76,91.36,0.00,83.31,false
2024-08-03,Smart Home Speaker,Electronics,47,5413.46,115.18,0.00,70.73,false
2024-08-03,Organic Coffee,Groceries,185,2477.15,13.39,0.00,157.58,true
2024-08-03,Trail Backpack,Outdoor,39,2954.25,75.75,0.00,61.89,false
2024-08-03,Camping Lantern,Outdoor,55,2206.05,43.60,8.00,63.77,false
2024-08-04,Wireless Headphones,Electronics,84,7650.72,91.08,0.00,79.51,false
2024-08-04,Smart Home Speaker,Electronics,52,5671.12,118.55,8.00,61.03,false
2024-08-04,Organic Coffee,Groceries,197,2771.79,14.07,0.00,139.83,false
2024-08-04,Trail Backpack,Outdoor,48,3396.96,70.77,0.00,44.57,false
2024-08-04,Camping Lantern,Outdoor,63,2462.04,39.08,0.00,83.44,false
2024-08-05,Wireless Headphones,Electronics,115,9274.75,94.89,15.00,80.58,false
2024-08-05,Smart Home Speaker,Electronics,49,6188.70,126.30,0.00,76.06,false
2024-08-05,Organic Coffee,Groceries,175,2392.25,13.67,0.00,140.19,false
2024-08-05,Trail Backpack,Outdoor,64,4601.60,71.90,0.00,59.82,true
2024-08-05,Camping Lantern,Outdoor,53,2282.18,43.06,0.00,80.07,false
2024-08-06,Wireless Headphones,Electronics,159,11829.60,93.00,20.00,57.94,true
2024-08-06,Smart Home Speaker,Electronics,77,9163.77,119.01,0.00,60.78,true
2024-08-06,Organic Coffee,Groceries,166,2378.78,14.33,0.00,135.79,false
2024-08-06,Trail Backpack,Outdoor,43,3018.60,70.20,0.00,60.28,false
2024-08-06,Camping Lantern,Outdoor,51,2172.09,42.59,0.00,51.33,false
2024-08-07,Wireless Headphones,Electronics,97,8920.12,91.96,0.00,109.66,false
2024-08-07,Smart Home Speaker,Electronics,50,6411.00,128.22,0.00,74.57,false
2024-08-07,Organic Coffee,Groceries,158,2321.02,14.69,0.00,185.49,true
2024-08-07,Trail Backpack,Outdoor,49,2877.77,73.41,20.00,55.63,false
2024-08-07,Camping Lantern,Outdoor,68,2712.52,39.89,0.00,71.16,true
2024-08-08,Wireless Headphones,Electronics,96,9158.40,95.40,0.00,91.69,false
2024-08-08,Smart Home Speaker,Electronics,53,6664.75,125.75,0.00,40.87,false
2024-08-08,Organic Coffee,Groceries,165,1953.60,13.54,12.50,159.16,false
2024-08-08,Trail Backpack,Outdoor,46,3375.94,73.39,0.00,38.25,false
2024-08-08,Camping Lantern,Outdoor,53,1904.29,37.82,5.00,60.64,false
2024-08-09,Wireless Headphones,Electronics,97,8369.16,86.28,0.00,94.45,false
2024-08-09,Smart Home Speaker,Electronics,60,6786.00,113.10,0.00,76.16,false
2024-08-09,Organic Coffee,Groceries,142,2144.20,15.10,0.00,120.07,false
2024-08-09,Trail Backpack,Outdoor,39,3263.13,83.67,0.00,45.54,false
2024-08-09,Camping Lantern,Outdoor,59,2495.11,42.29,0.00,68.65,false
2024-08-10,Wireless Headphones,Electronics,92,8816.36,95.83,0.00,92.30,true
2024-08-10,Smart Home Speaker,Electronics,49,5395.88,110.12,0.00,65.33,false
2024-08-10,Organic Coffee,Groceries,200,2884.00,14.42,0.00,87.32,true
2024-08-10,Trail Backpack,Outdoor,35,2877.00,82.20,0.00,43.08,false
2024-08-10,Camping Lantern,Outdoor,54,2276.64,42.16,0.00,61.75,false
2024-08-11,Wireless Headphones,Electronics,103,8831.22,85.74,0.00,59.57,true
2024-08-11,Smart Home Speaker,Electronics,44,5509.68,125.22,0.00,50.60,false
2024-08-11,Organic Coffee,Groceries,188,2695.92,14.34,0.00,185.81,false
2024-08-11,Trail Backpack,Outdoor,42,3173.10,79.52,5.00,36.94,true
2024-08-11,Camping Lantern,Outdoor,51,2155.26,42.26,0.00,87.55,false
2024-08-12,Wireless Headphones,Electronics,75,7266.00,96.88,0.00,78.52,false
2024-08-12,Smart Home Speaker,Electronics,71,7884.55,111.05,0.00,52.74,false
2024-08-12,Organic Coffee,Groceries,157,2350.29,14.97,0.00,113.90,false
2024-08-12,Trail Backpack,Outdoor,54,4111.02,76.13,0.00,63.70,false
2024-08-12,Camping Lantern,Outdoor,54,2317.14,42.91,0.00,83.55,false
2024-08-13,Wireless Headphones,Electronics,130,9439.30,85.43,15.00,78.21,false
2024-08-13,Smart Home Speaker,Electronics,85,8185.50,120.38,20.00,67.33,false
2024-08-13,Organic Coffee,Groceries,157,2515.14,16.02,0.00,191.01,false
2024-08-13,Trail Backpack,Outdoor,45,3442.05,76.49,0.00,50.42,false
2024-08-13,Camping Lantern,Outdoor,52,2107.04,40.52,0.00,79.81,false
2024-08-14,Wireless Headphones,Electronics,87,8425.08,96.84,0.00,98.09,false
2024-08-14,Smart Home Speaker,Electronics,59,7206.26,122.14,0.00,62.91,false
2024-08-14,Organic Coffee,Groceries,136,2090.32,15.37,0.00,189.15,false
2024-08-14,Trail Backpack,Outdoor,56,4042.64,72.19,0.00,48.80,true
2024-08-14,Camping Lantern,Outdoor,48,1886.88,39.31,0.00,76.20,false
2024-08-15,Wireless Headphones,Electronics,91,8247.33,90.63,0.00,80.37,false
2024-08-15,Smart Home Speaker,Electronics,58,7364.26,126.97,0.00,47.96,false
2024-08-15,Organic Coffee,Groceries,170,2516.00,14.80,0.00,190.64,true
2024-08-15,Trail Backpack,Outdoor,46,3753.14,81.59,0.00,61.97,true
2024-08-15,Camping Lantern,Outdoor,70,2363.20,42.19,20.00,76.79,false
2024-08-16,Wireless Headphones,Electronics,75,6927.00,92.36,0.00,66.41,false
2024-08-16,Smart Home Speaker,Electronics,65,7422.35,114.19,0.00,74.47,false
2024-08-16,Organic Coffee,Groceries,151,2043.03,13.53,0.00,120.66,false
2024-08-16,Trail Backpack,Outdoor,47,3948.94,84.02,0.00,39.65,false
2024-08-16,Camping Lantern,Outdoor,62,2440.94,39.37,0.00,68.77,false
2024-08-17,Wireless Headphones,Electronics,74,7052.20,95.30,0.00,83.52,false
2024-08-17,Smart Home Speaker,Electronics,48,5282.88,110.06,0.00,61.53,false
2024-08-17,Organic Coffee,Groceries,177,2755.89,15.57,0.00,115.91,false
2024-08-17,Trail Backpack,Outdoor,54,3989.52,73.88,0.00,52.75,true
2024-08-17,Camping Lantern,Outdoor,64,2465.28,38.52,0.00,67.58,false
2024-08-18,Wireless Headphones,Electronics,124,9732.76,89.70,12.50,116.88,true
2024-08-18,Smart Home Speaker,Electronics,49,5691.84,116.16,0.00,46.73,false
2024-08-18,Organic Coffee,Groceries,182,2702.70,16.14,8.00,195.53,false
2024-08-18,Trail Backpack,Outdoor,47,3415.02,72.66,0.00,53.06,false
2024-08-18,Camping Lantern,Outdoor,65,2451.15,37.71,0.00,78.07,false
2024-08-19,Wireless Headphones,Electronics,119,9976.96,83.84,0.00,91.48,true
2024-08-19,Smart Home Speaker,Electronics,55,6095.10,110.82,0.00,35.73,false
2024-08-19,Organic Coffee,Groceries,230,3236.10,15.30,8.00,149.75,true
2024-08-19,Trail Backpack,Outdoor,53,4093.72,77.24,0.00,55.45,true
2024-08-19,Camping Lantern,Outdoor,56,2245.60,40.10,0.00,71.24,false
2024-08-20,Wireless Headphones,Electronics,82,7871.18,95.99,0.00,88.86,false
2024-08-20,Smart Home Speaker,Electronics,60,7581.60,126.36,0.00,55.98,false
2024-08-20,Organic Coffee,Groceries,179,2507.79,14.01,0.00,165.13,false
2024-08-20,Trail Backpack,Outdoor,41,3426.78,83.58,0.00,53.27,false
2024-08-20,Camping Lantern,Outdoor,48,2118.24,44.13,0.00,67.86,false
2024-08-21,Wireless Headphones,Electronics,121,8549.86,83.13,15.00,75.36,false
2024-08-21,Smart Home Speaker,Electronics,57,6823.47,119.71,0.00,57.15,false
2024-08-21,Organic Coffee,Groceries,128,1994.24,15.58,0.00,197.99,false
2024-08-21,Trail Backpack,Outdoor,42,3181.92,79.75,5.00,44.85,false
2024-08-21,Camping Lantern,Outdoor,52,2223.00,42.75,0.00,80.06,false
2024-08-22,Wireless Headphones,Electronics,86,8310.18,96.63,0.00,81.27,false
2024-08-22,Smart Home Speaker,Electronics,45,5603.40,124.52,0.00,76.25,false
2024-08-22,Organic Coffee,Groceries,134,2005.98,14.97,0.00,110.99,false
2024-08-22,Trail Backpack,Outdoor,48,3426.72,71.39,0.00,44.73,false
2024-08-22,Camping Lantern,Outdoor,53,2089.79,39.43,0.00,89.53,false
2024-08-23,Wireless Headphones,Electronics,86,8024.66,93.31,0.00,72.20,false
2024-08-23,Smart Home Speaker,Electronics,53,5619.59,132.54,20.00,55.49,false
2024-08-23,Organic Coffee,Groceries,153,2449.53,16.01,0.00,121.71,false
2024-08-23,Trail Backpack,Outdoor,45,3316.95,73.71,0.00,49.70,false
2024-08-23,Camping Lantern,Outdoor,51,2236.35,43.85,0.00,58.98,false
2024-08-24,Wireless Headphones,Electronics,111,8482.62,95.53,20.00,55.96,false
2024-08-24,Smart Home Speaker,Electronics,53,6568.29,123.93,0.00,54.62,false
2024-08-24,Organic Coffee,Groceries,188,2626.36,13.97,0.00,147.46,false
2024-08-24,Trail Backpack,Outdoor,54,3295.08,71.79,15.00,48.71,false
2024-08-24,Camping Lantern,Outdoor,55,2411.75,43.85,0.00,63.49,false
2024-08-25,Wireless Headphones,Electronics,77,7050.12,91.56,0.00,72.99,false
2024-08-25,Smart Home Speaker,Electronics,42,5336.52,127.06,0.00,38.89,false
2024-08-25,Organic Coffee,Groceries,180,2700.00,15.00,0.00,128.98,true
2024-08-25,Trail Backpack,Outdoor,55,3736.70,75.48,10.00,67.81,false
2024-08-25,Camping Lantern,Outdoor,62,2506.66,40.43,0.00,74.44,false
2024-08-26,Wireless Headphones,Electronics,118,9166.24,88.78,12.50,111.14,true
2024-08-26,Smart Home Speaker,Electronics,65,8433.10,129.74,0.00,43.58,true
2024-08-26,Organic Coffee,Groceries,168,2429.28,14.46,0.00,110.42,false
2024-08-26,Trail Backpack,Outdoor,37,3042.88,82.24,0.00,67.31,false
2024-08-26,Camping Lantern,Outdoor,64,2728.96,42.64,0.00,69.31,false
2024-08-27,Wireless Headphones,Electronics,94,8336.86,88.69,0.00,107.31,false
2024-08-27,Smart Home Speaker,Electronics,72,7374.96,128.04,20.00,45.23,false
2024-08-27,Organic Coffee,Groceries,198,2534.40,14.23,10.00,142.75,false
2024-08-27,Trail Backpack,Outdoor,57,3824.13,76.67,12.50,47.73,false
2024-08-27,Camping Lantern,Outdoor,60,2455.20,40.92,0.00,58.76,false
2024-08-28,Wireless Headphones,Electronics,91,8114.47,89.17,0.00,114.80,false
2024-08-28,Smart Home Speaker,Electronics,54,6861.24,127.06,0.00,61.53,false
2024-08-28,Organic Coffee,Groceries,176,2412.96,13.71,0.00,93.65,false
2024-08-28,Trail Backpack,Outdoor,41,3083.20,75.20,0.00,40.97,false
2024-08-28,Camping Lantern,Outdoor,55,2292.40,41.68,0.00,79.01,false
2024-08-29,Wireless Headphones,Electronics,128,9871.36,83.83,8.00,64.36,true
2024-08-29,Smart Home Speaker,Electronics,53,5920.10,121.41,8.00,66.20,false
2024-08-29,Organic Coffee,Groceries,132,2118.60,16.05,0.00,159.93,false
2024-08-29,Trail Backpack,Outdoor,53,3300.84,71.18,12.50,53.26,true
2024-08-29,Camping Lantern,Outdoor,86,3183.72,43.56,15.00,74.75,true
2024-08-30,Wireless Headphones,Electronics,76,7453.32,98.07,0.00,97.88,false
2024-08-30,Smart Home Speaker,Electronics,48,6137.28,127.86,0.00,40.90,false
2024-08-30,Organic Coffee,Groceries,138,2024.46,14.67,0.00,155.87,false
2024-08-30,Trail Backpack,Outdoor,42,3434.34,81.77,0.00,64.11,false
2024-08-30,Camping Lantern,Outdoor,51,2197.08,43.08,0.00,64.09,false
2024-08-31,Wireless Headphones,Electronics,102,8398.68,96.87,15.00,65.62,true
2024-08-31,Smart Home Speaker,Electronics,54,6801.84,125.96,0.00,70.03,false
2024-08-31,Organic Coffee,Groceries,183,2754.15,15.05,0.00,120.38,false
2024-08-31,Trail Backpack,Outdoor,52,3609.32,77.12,10.00,48.65,false
2024-08-31,Camping Lantern,Outdoor,55,2311.65,42.03,0.00,67.93,false
2024-09-01,Wireless Headphones,Electronics,85,7916.90,93.14,0.00,106.48,false
2024-09-01,Smart Home Speaker,Electronics,68,7800.28,114.71,0.00,42.48,true
2024-09-01,Organic Coffee,Groceries,228,3016.44,15.56,15.00,162.25,false
2024-09-01,Trail Backpack,Outdoor,38,2831.38,74.51,0.00,63.79,false
2024-09-01,Camping Lantern,Outdoor,72,2844.00,39.50,0.00,76.82,false
2024-09-02,Wireless Headphones,Electronics,83,7605.29,91.63,0.00,74.37,false
2024-09-02,Smart Home Speaker,Electronics,65,6797.05,123.02,15.00,56.61,false
2024-09-02,Organic Coffee,Groceries,139,2023.84,14.56,0.00,135.96,false
2024-09-02,Trail Backpack,Outdoor,56,4029.20,71.95,0.00,61.50,false
2024-09-02,Camping Lantern,Outdoor,63,2738.61,43.47,0.00,70.19,false
2024-09-03,Wireless Headphones,Electronics,96,8035.20,83.70,0.00,83.77,false
2024-09-03,Smart Home Speaker,Electronics,70,7620.20,128.07,15.00,75.70,false
2024-09-03,Organic Coffee,Groceries,140,1995.00,14.25,0.00,141.93,false
2024-09-03,Trail Backpack,Outdoor,46,3262.78,70.93,0.00,67.77,false
2024-09-03,Camping Lantern,Outdoor,65,2577.25,39.65,0.00,61.91,false
2024-09-04,Wireless Headphones,Electronics,94,8087.76,86.04,0.00,93.56,false
2024-09-04,Smart Home Speaker,Electronics,50,5748.00,114.96,0.00,57.36,false
2024-09-04,Organic Coffee,Groceries,177,2244.36,14.49,12.50,161.10,false
2024-09-04,Trail Backpack,Outdoor,37,2803.86,75.78,0.00,48.05,false
2024-09-04,Camping Lantern,Outdoor,59,2376.52,43.79,8.00,87.67,false
2024-09-05,Wireless Headphones,Electronics,90,8586.00,95.40,0.00,62.97,false
2024-09-05,Smart Home Speaker,Electronics,59,6866.42,116.38,0.00,67.73,false
2024-09-05,Organic Coffee,Groceries,145,1989.40,13.72,0.00,183.41,false
2024-09-05,Trail Backpack,Outdoor,41,3106.98,75.78,0.00,50.36,false
2024-09-05,Camping Lantern,Outdoor,56,2364.32,42.22,0.00,61.77,false
2024-09-06,Wireless Headphones,Electronics,71,6264.33,88.23,0.00,54.74,false
2024-09-06,Smart Home Speaker,Electronics,45,5671.35,126.03,0.00,64.89,false
2024-09-06,Organic Coffee,Groceries,143,2196.48,15.36,0.00,103.18,false
2024-09-06,Trail Backpack,Outdoor,45,3359.25,74.65,0.00,65.72,false
2024-09-06,Camping Lantern,Outdoor,84,3213.00,38.25,0.00,67.55,true
2024-09-07,Wireless Headphones,Electronics,76,7420.64,97.64,0.00,93.50,false
2024-09-07,Smart Home Speaker,Electronics,65,6385.60,115.57,15.00,74.27,false
2024-09-07,Organic Coffee,Groceries,225,2837.25,14.83,15.00,122.30,false
2024-09-07,Trail Backpack,Outdoor,48,3360.00,73.68,5.00,67.58,false
2024-09-07,Camping Lantern,Outdoor,76,2851.52,37.52,0.00,70.02,false
2024-09-08,Wireless Headphones,Electronics,108,8297.64,87.80,12.50,67.79,false
2024-09-08,Smart Home Speaker,Electronics,50,5891.00,117.82,0.00,63.80,false
2024-09-08,Organic Coffee,Groceries,197,2505.84,14.13,10.00,173.76,false
2024-09-08,Trail Backpack,Outdoor,45,3547.80,78.84,0.00,59.38,true
2024-09-08,Camping Lantern,Outdoor,51,2009.40,39.40,0.00,69.02,false
2024-09-09,Wireless Headphones,Electronics,70,6668.20,95.26,0.00,86.88,false
2024-09-09,Smart Home Speaker,Electronics,96,8859.84,115.37,20.00,64.52,true
2024-09-09,Organic Coffee,Groceries,170,2364.70,13.91,0.00,194.77,false
2024-09-09,Trail Backpack,Outdoor,60,4507.20,75.12,0.00,62.07,false
2024-09-09,Camping Lantern,Outdoor,78,2873.52,36.84,0.00,65.77,true
2024-09-10,Wireless Headphones,Electronics,94,7783.20,94.63,12.50,63.95,false
2024-09-10,Smart Home Speaker,Electronics,58,6975.08,120.26,0.00,65.59,false
2024-09-10,Organic Coffee,Groceries,177,2878.02,16.26,0.00,183.24,false
2024-09-10,Trail Backpack,Outdoor,74,4633.88,78.27,20.00,51.73,false
2024-09-10,Camping Lantern,Outdoor,58,2171.52,37.44,0.00,62.66,false
2024-09-11,Wireless Headphones,Electronics,100,8706.00,87.06,0.00,114.62,false
2024-09-11,Smart Home Speaker,Electronics,62,7233.54,116.67,0.00,55.46,false
2024-09-11,Organic Coffee,Groceries,143,1970.54,13.78,0.00,198.13,false
2024-09-11,Trail Backpack,Outdoor,41,3017.19,73.59,0.00,69.44,false
2024-09-11,Camping Lantern,Outdoor,57,2430.48,42.64,0.00,72.90,false
2024-09-12,Wireless Headphones,Electronics,88,8373.20,95.15,0.00,64.36,false
2024-09-12,Smart Home Speaker,Electronics,71,6636.37,116.84,20.00,51.53,false
2024-09-12,Organic Coffee,Groceries,138,2209.38,16.01,0.00,109.15,false
2024-09-12,Trail Backpack,Outdoor,46,3155.14,76.22,10.00,56.50,false
2024-09-12,Camping Lantern,Outdoor,56,2320.64,41.44,0.00,77.96,false
2024-09-13,Wireless Headphones,Electronics,80,7685.60,96.07,0.00,108.09,false
2024-09-13,Smart Home Speaker,Electronics,60,7723.20,128.72,0.00,46.23,true
2024-09-13,Organic Coffee,Groceries,156,2134.08,13.68,0.00,143.62,false
2024-09-13,Trail Backpack,Outdoor,51,3906.60,76.60,0.00,75.48,false
2024-09-13,Camping Lantern,Outdoor,64,2404.48,37.57,0.00,93.73,false
2024-09-14,Wireless Headphones,Electronics,79,7730.94,97.86,0.00,102.06,false
2024-09-14,Smart Home Speaker,Electronics,44,5076.72,115.38,0.00,65.77,false
2024-09-14,Organic Coffee,Groceries,148,2304.36,15.57,0.00,127.12,false
2024-09-14,Trail Backpack,Outdoor,44,3621.64,82.31,0.00,45.27,false
2024-09-14,Camping Lantern,Outdoor,79,2448.21,38.73,20.00,63.17,false
2024-09-15,Wireless Headphones,Electronics,77,6992.37,90.81,0.00,85.06,false
2024-09-15,Smart Home Speaker,Electronics,55,6657.75,121.05,0.00,38.28,false
2024-09-15,Organic Coffee,Groceries,167,2448.22,14.66,0.00,191.36,false
2024-09-15,Trail Backpack,Outdoor,55,3884.10,70.62,0.00,54.06,false
2024-09-15,Camping Lantern,Outdoor,73,2725.09,39.30,5.00,69.19,false
2024-09-16,Wireless Headphones,Electronics,108,8549.28,87.96,10.00,75.97,true
2024-09-16,Smart Home Speaker,Electronics,56,6763.68,120.78,0.00,44.63,false
2024-09-16,Organic Coffee,Groceries,186,2724.90,15.42,5.00,125.23,false
2024-09-16,Trail Backpack,Outdoor,47,3693.26,78.58,0.00,56.78,false
2024-09-16,Camping Lantern,Outdoor,79,3190.81,40.39,0.00,80.54,false
2024-09-17,Wireless Headphones,Electronics,102,8905.62,87.31,0.00,86.31,false
2024-09-17,Smart Home Speaker,Electronics,58,7368.32,127.04,0.00,65.79,false
2024-09-17,Organic Coffee,Groceries,180,2739.60,15.22,0.00,123.13,false
2024-09-17,Trail Backpack,Outdoor,79,4393.98,69.53,20.00,56.43,true
2024-09-17,Camping Lantern,Outdoor,59,2555.88,43.32,0.00,69.49,false
2024-09-18,Wireless Headphones,Electronics,149,10361.46,86.93,20.00,87.16,false
2024-09-18,Smart Home Speaker,Electronics,52,6655.48,127.99,0.00,42.64,false
2024-09-18,Organic Coffee,Groceries,161,2051.14,14.56,12.50,123.53,false
2024-09-18,Trail Backpack,Outdoor,60,4227.00,82.88,15.00,65.83,false
2024-09-18,Camping Lantern,Outdoor,76,2591.60,40.12,15.00,93.50,false
2024-09-19,Wireless Headphones,Electronics,112,9655.52,95.79,10.00,78.95,true
2024-09-19,Smart Home Speaker,Electronics,55,6631.35,120.57,0.00,75.67,false
2024-09-19,Organic Coffee,Groceries,182,2427.88,15.25,12.50,102.45,false
2024-09-19,Trail Backpack,Outdoor,48,3354.72,69.89,0.00,71.84,false
2024-09-19,Camping Lantern,Outdoor,86,2610.10,37.94,20.00,67.51,false
2024-09-20,Wireless Headphones,Electronics,85,7610.05,89.53,0.00,97.10,false
2024-09-20,Smart Home Speaker,Electronics,57,6809.79,119.47,0.00,43.44,false
2024-09-20,Organic Coffee,Groceries,139,1946.00,14.00,0.00,183.69,false
2024-09-20,Trail Backpack,Outdoor,43,3432.26,79.82,0.00,79.12,false
2024-09-20,Camping Lantern,Outdoor,64,2459.52,38.43,0.00,83.06,false
2024-09-21,Wireless Headphones,Electronics,76,6865.84,90.34,0.00,87.87,false
2024-09-21,Smart Home Speaker,Electronics,43,5464.44,127.08,0.00,63.59,false
2024-09-21,Organic Coffee,Groceries,190,3041.90,16.01,0.00,155.04,false
2024-09-21,Trail Backpack,Outdoor,51,3771.45,82.16,10.00,58.83,false
2024-09-21,Camping Lantern,Outdoor,68,2741.08,40.31,0.00,90.22,false
2024-09-22,Wireless Headphones,Electronics,73,7047.42,96.54,0.00,50.81,false
2024-09-22,Smart Home Speaker,Electronics,44,5642.56,128.24,0.00,60.74,false
